Frame,Timestamp,Event
6219,1744588354.541603,Start Get Vehicle Position (on record.py Side)
6219,1744588354.5416143,End Get Vehicle Position (on record.py Side)
6217,1744588354.525677,Start of Saving Image: frame_6217.png
6217,1744588354.542757,End of Saving Image: frame_6217.png
6219,1744588354.5339813,Start of Frame 6219
6219,1744588354.548665,End of Frame 6219
6220,1744588354.5575318,Start Get Vehicle Position (on manual_control.py Side)
6220,1744588354.5575452,End Get Vehicle Position (on manual_control.py Side)
6220,1744588354.557533,Start Get Vehicle Position (on record.py Side)
6220,1744588354.5575442,End Get Vehicle Position (on record.py Side)
5948,1744588354.3240736,Start of Saving Image: frame_5948.png
5948,1744588354.5586202,End of Saving Image: frame_5948.png
6218,1744588354.5430012,Start of Saving Image: frame_6218.png
6218,1744588354.558666,End of Saving Image: frame_6218.png
6220,1744588354.5486715,Start of Frame 6220
6220,1744588354.568403,End of Frame 6220
6220,1744588354.5734854,Start Get Vehicle Position (on manual_control.py Side)
6220,1744588354.5735106,End Get Vehicle Position (on manual_control.py Side)
6220,1744588354.573487,Start Get Vehicle Position (on record.py Side)
6220,1744588354.5735059,End Get Vehicle Position (on record.py Side)
6219,1744588354.5636501,Start of Saving Image: frame_6219.png
6219,1744588354.5755966,End of Saving Image: frame_6219.png
6220,1744588354.5761847,Start of Saving Image: frame_6220.png
6220,1744588354.5834057,End of Saving Image: frame_6220.png
6220,1744588354.568411,Start of Frame 6220
6220,1744588354.5886123,End of Frame 6220
6221,1744588354.589479,Start Get Vehicle Position (on manual_control.py Side)
6221,1744588354.5894992,End Get Vehicle Position (on manual_control.py Side)
6221,1744588354.5894804,Start Get Vehicle Position (on record.py Side)
6221,1744588354.5894976,End Get Vehicle Position (on record.py Side)
6221,1744588354.5886219,Start of Frame 6221
6221,1744588354.597635,End of Frame 6221
6222,1744588354.605457,Start Get Vehicle Position (on manual_control.py Side)
6222,1744588354.6054707,End Get Vehicle Position (on manual_control.py Side)
6222,1744588354.6054583,Start Get Vehicle Position (on record.py Side)
6222,1744588354.6054697,End Get Vehicle Position (on record.py Side)
6222,1744588354.5976472,Start of Frame 6222
6222,1744588354.6127477,End of Frame 6222
6223,1744588354.6215746,Start Get Vehicle Position (on manual_control.py Side)
6223,1744588354.6215906,End Get Vehicle Position (on manual_control.py Side)
6223,1744588354.6215758,Start Get Vehicle Position (on record.py Side)
6223,1744588354.6215887,End Get Vehicle Position (on record.py Side)
6221,1744588354.6057844,Start of Saving Image: frame_6221.png
6221,1744588354.622695,End of Saving Image: frame_6221.png
6223,1744588354.6127589,Start of Frame 6223
6223,1744588354.6265247,End of Frame 6223
6224,1744588354.6375408,Start Get Vehicle Position (on manual_control.py Side)
6224,1744588354.6375554,End Get Vehicle Position (on manual_control.py Side)
6224,1744588354.6375418,Start Get Vehicle Position (on record.py Side)
6224,1744588354.6375544,End Get Vehicle Position (on record.py Side)
6222,1744588354.622917,Start of Saving Image: frame_6222.png
6222,1744588354.6386714,End of Saving Image: frame_6222.png
6223,1744588354.6389036,Start of Saving Image: frame_6223.png
6223,1744588354.6456578,End of Saving Image: frame_6223.png
6224,1744588354.6265304,Start of Frame 6224
6224,1744588354.6462977,End of Frame 6224
6224,1744588354.6534424,Start Get Vehicle Position (on manual_control.py Side)
6224,1744588354.653456,End Get Vehicle Position (on manual_control.py Side)
6224,1744588354.6534433,Start Get Vehicle Position (on record.py Side)
6224,1744588354.6534545,End Get Vehicle Position (on record.py Side)
6224,1744588354.6463013,Start of Frame 6224
6224,1744588354.657932,End of Frame 6224
6225,1744588354.669489,Start Get Vehicle Position (on manual_control.py Side)
6225,1744588354.6695006,End Get Vehicle Position (on manual_control.py Side)
6225,1744588354.6694896,Start Get Vehicle Position (on record.py Side)
6225,1744588354.6694999,End Get Vehicle Position (on record.py Side)
6224,1744588354.6546853,Start of Saving Image: frame_6224.png
6224,1744588354.6706212,End of Saving Image: frame_6224.png
6225,1744588354.6579366,Start of Frame 6225
6225,1744588354.6740174,End of Frame 6225
6226,1744588354.685805,Start Get Vehicle Position (on manual_control.py Side)
6226,1744588354.6858177,End Get Vehicle Position (on manual_control.py Side)
6226,1744588354.685806,Start Get Vehicle Position (on record.py Side)
6226,1744588354.6858165,End Get Vehicle Position (on record.py Side)
6226,1744588354.6740227,Start of Frame 6226
6226,1744588354.6910462,End of Frame 6226
6227,1744588354.7015977,Start Get Vehicle Position (on manual_control.py Side)
6227,1744588354.7016127,End Get Vehicle Position (on manual_control.py Side)
6227,1744588354.701599,Start Get Vehicle Position (on record.py Side)
6227,1744588354.7016115,End Get Vehicle Position (on record.py Side)
6225,1744588354.6856756,Start of Saving Image: frame_6225.png
6225,1744588354.7028286,End of Saving Image: frame_6225.png
6227,1744588354.691054,Start of Frame 6227
6227,1744588354.7086298,End of Frame 6227
6227,1744588354.7176104,Start Get Vehicle Position (on manual_control.py Side)
6227,1744588354.7176259,End Get Vehicle Position (on manual_control.py Side)
6227,1744588354.7176116,Start Get Vehicle Position (on record.py Side)
6227,1744588354.7176244,End Get Vehicle Position (on record.py Side)
6226,1744588354.703129,Start of Saving Image: frame_6226.png
6226,1744588354.7187867,End of Saving Image: frame_6226.png
6227,1744588354.719084,Start of Saving Image: frame_6227.png
6227,1744588354.726279,End of Saving Image: frame_6227.png
6227,1744588354.7086403,Start of Frame 6227
6227,1744588354.72774,End of Frame 6227
6228,1744588354.733476,Start Get Vehicle Position (on manual_control.py Side)
6228,1744588354.7334936,End Get Vehicle Position (on manual_control.py Side)
6228,1744588354.733477,Start Get Vehicle Position (on record.py Side)
6228,1744588354.7334924,End Get Vehicle Position (on record.py Side)
6228,1744588354.7277446,Start of Frame 6228
6228,1744588354.7381003,End of Frame 6228
6229,1744588354.7499075,Start Get Vehicle Position (on manual_control.py Side)
6229,1744588354.749921,End Get Vehicle Position (on manual_control.py Side)
6229,1744588354.7499082,Start Get Vehicle Position (on record.py Side)
6229,1744588354.7499204,End Get Vehicle Position (on record.py Side)
6229,1744588354.7381103,Start of Frame 6229
6229,1744588354.7561326,End of Frame 6229
6230,1744588354.765559,Start Get Vehicle Position (on manual_control.py Side)
6230,1744588354.7655742,End Get Vehicle Position (on manual_control.py Side)
6230,1744588354.7655602,Start Get Vehicle Position (on record.py Side)
6230,1744588354.765573,End Get Vehicle Position (on record.py Side)
6228,1744588354.7497032,Start of Saving Image: frame_6228.png
6228,1744588354.7666588,End of Saving Image: frame_6228.png
6230,1744588354.75614,Start of Frame 6230
6230,1744588354.772392,End of Frame 6230
6231,1744588354.7815118,Start of KEYUP: w
6231,1744588354.7815163,End of KEYUP: w
6231,1744588354.7815769,Start Get Vehicle Position (on manual_control.py Side)
6231,1744588354.7815926,End Get Vehicle Position (on manual_control.py Side)
6231,1744588354.7815783,Start Get Vehicle Position (on record.py Side)
6231,1744588354.7815917,End Get Vehicle Position (on record.py Side)
5949,1744588354.5633204,Start of Saving Image: frame_5949.png
5949,1744588354.7826817,End of Saving Image: frame_5949.png
6229,1744588354.7668917,Start of Saving Image: frame_6229.png
6229,1744588354.787454,End of Saving Image: frame_6229.png
6231,1744588354.772403,Start of Frame 6231
6231,1744588354.7938132,End of Frame 6231
6231,1744588354.7974508,Start Get Vehicle Position (on manual_control.py Side)
6231,1744588354.7974663,End Get Vehicle Position (on manual_control.py Side)
6231,1744588354.7974515,Start Get Vehicle Position (on record.py Side)
6231,1744588354.7974653,End Get Vehicle Position (on record.py Side)
6230,1744588354.787803,Start of Saving Image: frame_6230.png
6230,1744588354.798696,End of Saving Image: frame_6230.png
6231,1744588354.7938209,Start of Frame 6231
6231,1744588354.8042707,End of Frame 6231
6232,1744588354.8136346,Start Get Vehicle Position (on manual_control.py Side)
6232,1744588354.8136623,End Get Vehicle Position (on manual_control.py Side)
6232,1744588354.8136358,Start Get Vehicle Position (on record.py Side)
6232,1744588354.813652,End Get Vehicle Position (on record.py Side)
6232,1744588354.8042798,Start of Frame 6232
6232,1744588354.8222878,End of Frame 6232
6233,1744588354.8295271,Start Get Vehicle Position (on manual_control.py Side)
6233,1744588354.8295455,End Get Vehicle Position (on manual_control.py Side)
6233,1744588354.8295286,Start Get Vehicle Position (on record.py Side)
6233,1744588354.8295443,End Get Vehicle Position (on record.py Side)
6231,1744588354.8042374,Start of Saving Image: frame_6231.png
6231,1744588354.8311944,End of Saving Image: frame_6231.png
6233,1744588354.8223002,Start of Frame 6233
6233,1744588354.8364635,End of Frame 6233
6234,1744588354.8455844,Start Get Vehicle Position (on manual_control.py Side)
6234,1744588354.845603,End Get Vehicle Position (on manual_control.py Side)
6234,1744588354.8455858,Start Get Vehicle Position (on record.py Side)
6234,1744588354.8456018,End Get Vehicle Position (on record.py Side)
6232,1744588354.8314133,Start of Saving Image: frame_6232.png
6232,1744588354.8457637,End of Saving Image: frame_6232.png
6233,1744588354.8477578,Start of Saving Image: frame_6233.png
6233,1744588354.8542814,End of Saving Image: frame_6233.png
6234,1744588354.8364744,Start of Frame 6234
6234,1744588354.8555367,End of Frame 6234
6234,1744588354.8614526,Start Get Vehicle Position (on manual_control.py Side)
6234,1744588354.8614657,End Get Vehicle Position (on manual_control.py Side)
6234,1744588354.8614535,Start Get Vehicle Position (on record.py Side)
6234,1744588354.8614647,End Get Vehicle Position (on record.py Side)
6234,1744588354.8555434,Start of Frame 6234
6234,1744588354.8668807,End of Frame 6234
6235,1744588354.8775053,Start Get Vehicle Position (on manual_control.py Side)
6235,1744588354.8775208,End Get Vehicle Position (on manual_control.py Side)
6235,1744588354.8775063,Start Get Vehicle Position (on record.py Side)
6235,1744588354.8775194,End Get Vehicle Position (on record.py Side)
6234,1744588354.8640072,Start of Saving Image: frame_6234.png
6234,1744588354.8786237,End of Saving Image: frame_6234.png
6235,1744588354.866892,Start of Frame 6235
6235,1744588354.882764,End of Frame 6235
6236,1744588354.8938768,Start Get Vehicle Position (on manual_control.py Side)
6236,1744588354.8938892,End Get Vehicle Position (on manual_control.py Side)
6236,1744588354.8938775,Start Get Vehicle Position (on record.py Side)
6236,1744588354.8938882,End Get Vehicle Position (on record.py Side)
6236,1744588354.8827715,Start of Frame 6236
6236,1744588354.8997338,End of Frame 6236
6237,1744588354.9095252,Start Get Vehicle Position (on manual_control.py Side)
6237,1744588354.909542,End Get Vehicle Position (on manual_control.py Side)
6237,1744588354.9095268,Start Get Vehicle Position (on record.py Side)
6237,1744588354.90954,End Get Vehicle Position (on record.py Side)
6235,1744588354.8937845,Start of Saving Image: frame_6235.png
6235,1744588354.9106362,End of Saving Image: frame_6235.png
6237,1744588354.8997452,Start of Frame 6237
6237,1744588354.916038,End of Frame 6237
6238,1744588354.9255562,Start Get Vehicle Position (on manual_control.py Side)
6238,1744588354.9255702,End Get Vehicle Position (on manual_control.py Side)
6238,1744588354.9255571,Start Get Vehicle Position (on record.py Side)
6238,1744588354.9255695,End Get Vehicle Position (on record.py Side)
6236,1744588354.9109275,Start of Saving Image: frame_6236.png
6236,1744588354.9267445,End of Saving Image: frame_6236.png
6237,1744588354.9270256,Start of Saving Image: frame_6237.png
6237,1744588354.935202,End of Saving Image: frame_6237.png
6238,1744588354.9160445,Start of Frame 6238
6238,1744588354.9352775,End of Frame 6238
6238,1744588354.9414558,Start Get Vehicle Position (on manual_control.py Side)
6238,1744588354.9414692,End Get Vehicle Position (on manual_control.py Side)
6238,1744588354.9414566,Start Get Vehicle Position (on record.py Side)
6238,1744588354.9414682,End Get Vehicle Position (on record.py Side)
6238,1744588354.935281,Start of Frame 6238
6238,1744588354.9466598,End of Frame 6238
6239,1744588354.9575114,Start Get Vehicle Position (on manual_control.py Side)
6239,1744588354.9575276,End Get Vehicle Position (on manual_control.py Side)
6239,1744588354.9575126,Start Get Vehicle Position (on record.py Side)
6239,1744588354.9575267,End Get Vehicle Position (on record.py Side)
6238,1744588354.9441853,Start of Saving Image: frame_6238.png
6238,1744588354.9587727,End of Saving Image: frame_6238.png
6239,1744588354.9466655,Start of Frame 6239
6239,1744588354.9633791,End of Frame 6239
6240,1744588354.9728842,Start Get Vehicle Position (on manual_control.py Side)
6240,1744588354.9729009,End Get Vehicle Position (on manual_control.py Side)
6240,1744588354.9728851,Start Get Vehicle Position (on record.py Side)
6240,1744588354.9729,End Get Vehicle Position (on record.py Side)
6240,1744588354.963384,Start of Frame 6240
6240,1744588354.9800053,End of Frame 6240
6240,1744588354.98852,Start Get Vehicle Position (on manual_control.py Side)
6240,1744588354.9885347,End Get Vehicle Position (on manual_control.py Side)
6240,1744588354.9885209,Start Get Vehicle Position (on record.py Side)
6240,1744588354.9885337,End Get Vehicle Position (on record.py Side)
6239,1744588354.972702,Start of Saving Image: frame_6239.png
6239,1744588354.989724,End of Saving Image: frame_6239.png
6240,1744588354.9900262,Start of Saving Image: frame_6240.png
6240,1744588354.999022,End of Saving Image: frame_6240.png
6240,1744588354.980012,Start of Frame 6240
6240,1744588355.0016296,End of Frame 6240
6241,1744588355.0044641,Start Get Vehicle Position (on manual_control.py Side)
6241,1744588355.0044785,End Get Vehicle Position (on manual_control.py Side)
6241,1744588355.004465,Start Get Vehicle Position (on record.py Side)
6241,1744588355.0044775,End Get Vehicle Position (on record.py Side)
6241,1744588355.0016358,Start of Frame 6241
6241,1744588355.0094435,End of Frame 6241
6242,1744588355.0210204,Start Get Vehicle Position (on manual_control.py Side)
6242,1744588355.0210438,End Get Vehicle Position (on manual_control.py Side)
6242,1744588355.0210218,Start Get Vehicle Position (on record.py Side)
6242,1744588355.021042,End Get Vehicle Position (on record.py Side)
5950,1744588354.787381,Start of Saving Image: frame_5950.png
5950,1744588355.0230534,End of Saving Image: frame_5950.png
6242,1744588355.009451,Start of Frame 6242
6242,1744588355.0298965,End of Frame 6242
6243,1744588355.0366774,Start of KEYUP: w
6243,1744588355.0366826,End of KEYUP: w
6243,1744588355.0367348,Start Get Vehicle Position (on manual_control.py Side)
6243,1744588355.0367475,End Get Vehicle Position (on manual_control.py Side)
6243,1744588355.036736,Start Get Vehicle Position (on record.py Side)
6243,1744588355.0367467,End Get Vehicle Position (on record.py Side)
6241,1744588355.0207043,Start of Saving Image: frame_6241.png
6241,1744588355.0379782,End of Saving Image: frame_6241.png
6243,1744588355.0299056,Start of Frame 6243
6243,1744588355.0425482,End of Frame 6243
6244,1744588355.0524848,Start Get Vehicle Position (on manual_control.py Side)
6244,1744588355.0525076,End Get Vehicle Position (on manual_control.py Side)
6244,1744588355.0524867,Start Get Vehicle Position (on record.py Side)
6244,1744588355.0525062,End Get Vehicle Position (on record.py Side)
6242,1744588355.0383494,Start of Saving Image: frame_6242.png
6242,1744588355.0547104,End of Saving Image: frame_6242.png
6244,1744588355.0425599,Start of Frame 6244
6244,1744588355.060319,End of Frame 6244
6244,1744588355.0684705,Start Get Vehicle Position (on manual_control.py Side)
6244,1744588355.068488,End Get Vehicle Position (on manual_control.py Side)
6244,1744588355.0684721,Start Get Vehicle Position (on record.py Side)
6244,1744588355.068487,End Get Vehicle Position (on record.py Side)
6243,1744588355.055032,Start of Saving Image: frame_6243.png
6243,1744588355.0698824,End of Saving Image: frame_6243.png
6244,1744588355.070198,Start of Saving Image: frame_6244.png
6244,1744588355.0791805,End of Saving Image: frame_6244.png
6244,1744588355.060329,Start of Frame 6244
6244,1744588355.0794768,End of Frame 6244
6245,1744588355.0844896,Start Get Vehicle Position (on manual_control.py Side)
6245,1744588355.084509,End Get Vehicle Position (on manual_control.py Side)
6245,1744588355.0844908,Start Get Vehicle Position (on record.py Side)
6245,1744588355.084508,End Get Vehicle Position (on record.py Side)
6245,1744588355.090347,Start of Saving Image: frame_6245.png
6245,1744588355.097196,End of Saving Image: frame_6245.png
6245,1744588355.0794845,Start of Frame 6245
6245,1744588355.0979931,End of Frame 6245
6246,1744588355.1004531,Start Get Vehicle Position (on manual_control.py Side)
6246,1744588355.100467,End Get Vehicle Position (on manual_control.py Side)
6246,1744588355.100454,Start Get Vehicle Position (on record.py Side)
6246,1744588355.1004663,End Get Vehicle Position (on record.py Side)
6246,1744588355.097998,Start of Frame 6246
6246,1744588355.1051786,End of Frame 6246
6247,1744588355.116895,Start Get Vehicle Position (on manual_control.py Side)
6247,1744588355.1169064,End Get Vehicle Position (on manual_control.py Side)
6247,1744588355.116896,Start Get Vehicle Position (on record.py Side)
6247,1744588355.1169057,End Get Vehicle Position (on record.py Side)
6247,1744588355.1051853,Start of Frame 6247
6247,1744588355.124387,End of Frame 6247
6248,1744588355.1326935,Start Get Vehicle Position (on manual_control.py Side)
6248,1744588355.132709,End Get Vehicle Position (on manual_control.py Side)
6248,1744588355.1326947,Start Get Vehicle Position (on record.py Side)
6248,1744588355.1327074,End Get Vehicle Position (on record.py Side)
6246,1744588355.1166093,Start of Saving Image: frame_6246.png
6246,1744588355.1327767,End of Saving Image: frame_6246.png
6248,1744588355.124395,Start of Frame 6248
6248,1744588355.1407337,End of Frame 6248
6248,1744588355.1486053,Start Get Vehicle Position (on manual_control.py Side)
6248,1744588355.14862,End Get Vehicle Position (on manual_control.py Side)
6248,1744588355.1486065,Start Get Vehicle Position (on record.py Side)
6248,1744588355.1486187,End Get Vehicle Position (on record.py Side)
6247,1744588355.1330163,Start of Saving Image: frame_6247.png
6247,1744588355.1487982,End of Saving Image: frame_6247.png
6248,1744588355.1502643,Start of Saving Image: frame_6248.png
6248,1744588355.1593843,End of Saving Image: frame_6248.png
6248,1744588355.140741,Start of Frame 6248
6248,1744588355.1619017,End of Frame 6248
6249,1744588355.1645415,Start Get Vehicle Position (on manual_control.py Side)
6249,1744588355.1645606,End Get Vehicle Position (on manual_control.py Side)
6249,1744588355.1645427,Start Get Vehicle Position (on record.py Side)
6249,1744588355.1645596,End Get Vehicle Position (on record.py Side)
6249,1744588355.1619093,Start of Frame 6249
6249,1744588355.1719923,End of Frame 6249
6250,1744588355.180632,Start Get Vehicle Position (on manual_control.py Side)
6250,1744588355.1806445,End Get Vehicle Position (on manual_control.py Side)
6250,1744588355.1806328,Start Get Vehicle Position (on record.py Side)
6250,1744588355.1806436,End Get Vehicle Position (on record.py Side)
6249,1744588355.1718693,Start of Saving Image: frame_6249.png
6249,1744588355.1881075,End of Saving Image: frame_6249.png
6250,1744588355.172,Start of Frame 6250
6250,1744588355.1882453,End of Frame 6250
6251,1744588355.1969917,Start Get Vehicle Position (on manual_control.py Side)
6251,1744588355.1970048,End Get Vehicle Position (on manual_control.py Side)
6251,1744588355.1969924,Start Get Vehicle Position (on record.py Side)
6251,1744588355.1970036,End Get Vehicle Position (on record.py Side)
6250,1744588355.1967702,Start of Saving Image: frame_6250.png
6250,1744588355.2046835,End of Saving Image: frame_6250.png
6251,1744588355.1882498,Start of Frame 6251
6251,1744588355.2062283,End of Frame 6251
6251,1744588355.2125525,Start Get Vehicle Position (on manual_control.py Side)
6251,1744588355.212572,End Get Vehicle Position (on manual_control.py Side)
6251,1744588355.2125535,Start Get Vehicle Position (on record.py Side)
6251,1744588355.212571,End Get Vehicle Position (on record.py Side)
6251,1744588355.2062361,Start of Frame 6251
6251,1744588355.219907,End of Frame 6251
6252,1744588355.2285528,Start Get Vehicle Position (on manual_control.py Side)
6252,1744588355.2285721,End Get Vehicle Position (on manual_control.py Side)
6252,1744588355.2285542,Start Get Vehicle Position (on record.py Side)
6252,1744588355.2285712,End Get Vehicle Position (on record.py Side)
6251,1744588355.2148926,Start of Saving Image: frame_6251.png
6251,1744588355.2308931,End of Saving Image: frame_6251.png
5951,1744588355.0367792,Start of Saving Image: frame_5951.png
5951,1744588355.2309227,End of Saving Image: frame_5951.png
6252,1744588355.219919,Start of Frame 6252
6252,1744588355.2378004,End of Frame 6252
6253,1744588355.2449043,Start Get Vehicle Position (on manual_control.py Side)
6253,1744588355.2449236,End Get Vehicle Position (on manual_control.py Side)
6253,1744588355.2449057,Start Get Vehicle Position (on record.py Side)
6253,1744588355.2449224,End Get Vehicle Position (on record.py Side)
6253,1744588355.237809,Start of Frame 6253
6253,1744588355.2525208,End of Frame 6253
6253,1744588355.2605615,Start Get Vehicle Position (on manual_control.py Side)
6253,1744588355.2605817,End Get Vehicle Position (on manual_control.py Side)
6253,1744588355.2605627,Start Get Vehicle Position (on record.py Side)
6253,1744588355.26058,End Get Vehicle Position (on record.py Side)
6252,1744588355.244669,Start of Saving Image: frame_6252.png
6252,1744588355.2626848,End of Saving Image: frame_6252.png
6253,1744588355.2629845,Start of Saving Image: frame_6253.png
6253,1744588355.272617,End of Saving Image: frame_6253.png
6253,1744588355.252532,Start of Frame 6253
6253,1744588355.274264,End of Frame 6253
6254,1744588355.2765253,Start Get Vehicle Position (on manual_control.py Side)
6254,1744588355.2765434,End Get Vehicle Position (on manual_control.py Side)
6254,1744588355.276527,Start Get Vehicle Position (on record.py Side)
6254,1744588355.2765424,End Get Vehicle Position (on record.py Side)
6254,1744588355.2742708,Start of Frame 6254
6254,1744588355.282946,End of Frame 6254
6255,1744588355.2930288,Start Get Vehicle Position (on manual_control.py Side)
6255,1744588355.2930434,End Get Vehicle Position (on manual_control.py Side)
6255,1744588355.2930303,Start Get Vehicle Position (on record.py Side)
6255,1744588355.2930424,End Get Vehicle Position (on record.py Side)
6255,1744588355.2829564,Start of Frame 6255
6255,1744588355.2987294,End of Frame 6255
6256,1744588355.3086228,Start Get Vehicle Position (on manual_control.py Side)
6256,1744588355.3086402,End Get Vehicle Position (on manual_control.py Side)
6256,1744588355.308624,Start Get Vehicle Position (on record.py Side)
6256,1744588355.308639,End Get Vehicle Position (on record.py Side)
6254,1744588355.2926714,Start of Saving Image: frame_6254.png
6254,1744588355.3105347,End of Saving Image: frame_6254.png
6256,1744588355.2987392,Start of Frame 6256
6256,1744588355.3164485,End of Frame 6256
6256,1744588355.32454,Start Get Vehicle Position (on manual_control.py Side)
6256,1744588355.3245542,End Get Vehicle Position (on manual_control.py Side)
6256,1744588355.3245409,Start Get Vehicle Position (on record.py Side)
6256,1744588355.3245533,End Get Vehicle Position (on record.py Side)
6255,1744588355.3108413,Start of Saving Image: frame_6255.png
6255,1744588355.3257475,End of Saving Image: frame_6255.png
6256,1744588355.3261049,Start of Saving Image: frame_6256.png
6256,1744588355.3346078,End of Saving Image: frame_6256.png
6256,1744588355.3164568,Start of Frame 6256
6256,1744588355.3369157,End of Frame 6256
6257,1744588355.3405488,Start Get Vehicle Position (on manual_control.py Side)
6257,1744588355.3405683,End Get Vehicle Position (on manual_control.py Side)
6257,1744588355.3405502,Start Get Vehicle Position (on record.py Side)
6257,1744588355.340567,End Get Vehicle Position (on record.py Side)
6257,1744588355.336924,Start of Frame 6257
6257,1744588355.347789,End of Frame 6257
6258,1744588355.3565018,Start Get Vehicle Position (on manual_control.py Side)
6258,1744588355.3565156,End Get Vehicle Position (on manual_control.py Side)
6258,1744588355.356503,Start Get Vehicle Position (on record.py Side)
6258,1744588355.3565145,End Get Vehicle Position (on record.py Side)
6257,1744588355.3452575,Start of Saving Image: frame_6257.png
6257,1744588355.3577907,End of Saving Image: frame_6257.png
6258,1744588355.3477979,Start of Frame 6258
6258,1744588355.363266,End of Frame 6258
6259,1744588355.3728054,Start Get Vehicle Position (on manual_control.py Side)
6259,1744588355.3728228,End Get Vehicle Position (on manual_control.py Side)
6259,1744588355.372807,Start Get Vehicle Position (on record.py Side)
6259,1744588355.3728216,End Get Vehicle Position (on record.py Side)
6259,1744588355.3632767,Start of Frame 6259
6259,1744588355.382405,End of Frame 6259
6260,1744588355.3895793,Start Get Vehicle Position (on manual_control.py Side)
6260,1744588355.3895938,End Get Vehicle Position (on manual_control.py Side)
6260,1744588355.3895802,Start Get Vehicle Position (on record.py Side)
6260,1744588355.3895926,End Get Vehicle Position (on record.py Side)
6258,1744588355.3726,Start of Saving Image: frame_6258.png
6258,1744588355.3908567,End of Saving Image: frame_6258.png
6260,1744588355.382417,Start of Frame 6260
6260,1744588355.3979685,End of Frame 6260
6260,1744588355.4056494,Start Get Vehicle Position (on manual_control.py Side)
6260,1744588355.4056668,End Get Vehicle Position (on manual_control.py Side)
6260,1744588355.4056506,Start Get Vehicle Position (on record.py Side)
6260,1744588355.4056659,End Get Vehicle Position (on record.py Side)
6259,1744588355.3911748,Start of Saving Image: frame_6259.png
6259,1744588355.4069073,End of Saving Image: frame_6259.png
6260,1744588355.397976,Start of Frame 6260
6260,1744588355.4166048,End of Frame 6260
6261,1744588355.421493,Start Get Vehicle Position (on manual_control.py Side)
6261,1744588355.4215062,End Get Vehicle Position (on manual_control.py Side)
6261,1744588355.421494,Start Get Vehicle Position (on record.py Side)
6261,1744588355.421505,End Get Vehicle Position (on record.py Side)
6260,1744588355.4103138,Start of Saving Image: frame_6260.png
6260,1744588355.4225845,End of Saving Image: frame_6260.png
6261,1744588355.4166102,Start of Frame 6261
6261,1744588355.4270287,End of Frame 6261
6262,1744588355.4378245,Start Get Vehicle Position (on manual_control.py Side)
6262,1744588355.437837,End Get Vehicle Position (on manual_control.py Side)
6262,1744588355.4378254,Start Get Vehicle Position (on record.py Side)
6262,1744588355.4378357,End Get Vehicle Position (on record.py Side)
6262,1744588355.427037,Start of Frame 6262
6262,1744588355.44264,End of Frame 6262
6263,1744588355.4536574,Start Get Vehicle Position (on manual_control.py Side)
6263,1744588355.4536715,End Get Vehicle Position (on manual_control.py Side)
6263,1744588355.4536583,Start Get Vehicle Position (on record.py Side)
6263,1744588355.4536705,End Get Vehicle Position (on record.py Side)
6261,1744588355.4376745,Start of Saving Image: frame_6261.png
6261,1744588355.454768,End of Saving Image: frame_6261.png
6263,1744588355.4426465,Start of Frame 6263
6263,1744588355.4584181,End of Frame 6263
6264,1744588355.4695783,Start Get Vehicle Position (on manual_control.py Side)
6264,1744588355.4695933,End Get Vehicle Position (on manual_control.py Side)
6264,1744588355.4695792,Start Get Vehicle Position (on record.py Side)
6264,1744588355.4695916,End Get Vehicle Position (on record.py Side)
5952,1744588355.2371352,Start of Saving Image: frame_5952.png
5952,1744588355.470679,End of Saving Image: frame_5952.png
6262,1744588355.4552128,Start of Saving Image: frame_6262.png
6262,1744588355.4758806,End of Saving Image: frame_6262.png
6264,1744588355.458426,Start of Frame 6264
6264,1744588355.4772148,End of Frame 6264
6264,1744588355.4855163,Start Get Vehicle Position (on manual_control.py Side)
6264,1744588355.4855282,End Get Vehicle Position (on manual_control.py Side)
6264,1744588355.485517,Start Get Vehicle Position (on record.py Side)
6264,1744588355.4855275,End Get Vehicle Position (on record.py Side)
6263,1744588355.4762921,Start of Saving Image: frame_6263.png
6263,1744588355.4867792,End of Saving Image: frame_6263.png
6264,1744588355.4870522,Start of Saving Image: frame_6264.png
6264,1744588355.4938958,End of Saving Image: frame_6264.png
6264,1744588355.4772193,Start of Frame 6264
6264,1744588355.4984937,End of Frame 6264
6265,1744588355.5015001,Start Get Vehicle Position (on manual_control.py Side)
6265,1744588355.5015142,End Get Vehicle Position (on manual_control.py Side)
6265,1744588355.501501,Start Get Vehicle Position (on record.py Side)
6265,1744588355.5015132,End Get Vehicle Position (on record.py Side)
6265,1744588355.4984999,Start of Frame 6265
6265,1744588355.5069737,End of Frame 6265
6266,1744588355.5177975,Start Get Vehicle Position (on manual_control.py Side)
6266,1744588355.517811,End Get Vehicle Position (on manual_control.py Side)
6266,1744588355.5177984,Start Get Vehicle Position (on record.py Side)
6266,1744588355.5178099,End Get Vehicle Position (on record.py Side)
6266,1744588355.5069833,Start of Frame 6266
6266,1744588355.5249908,End of Frame 6266
6267,1744588355.5336258,Start Get Vehicle Position (on manual_control.py Side)
6267,1744588355.5336463,End Get Vehicle Position (on manual_control.py Side)
6267,1744588355.5336275,Start Get Vehicle Position (on record.py Side)
6267,1744588355.533645,End Get Vehicle Position (on record.py Side)
6265,1744588355.517648,Start of Saving Image: frame_6265.png
6265,1744588355.535743,End of Saving Image: frame_6265.png
6267,1744588355.5249996,Start of Frame 6267
